reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
EAR121x,h_c + t3c5ddeceACP_c + nadh_c --> nad_c + cddec5eACP_c,-106.09999999999991,-2000128.9469975007,1999922.5320812173,0.0,1.1863875382208657,0.5,0.6,True
ALATRS,atp_c + ala_DASH_L_c + trnaala_c --> amp_c + alatrna_c + ppi_c,-132.5,-2000169.2088400603,1999898.1331104261,0.0,-0.0,0.3333333333333333,0.6666666666666666,True
CTBTt2rpp,h_p + ctbt_p --> ctbt_c + h_c,39.900000000000034,-3076.6384662288287,-3041.0139689241482,0.0,1000.0,0.0,1.0,True
EX_tungs_LPAREN_e_RPAREN_,tungs_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.0,-0.0,0.0,0.0,True
EX_ascb_DASH_L_LPAREN_e_RPAREN_,ascb_DASH_L_e --> ,541.5,558.1308809218101,575.9431295741504,0.0,-0.0,0.0,1.0,True
EX_frulys_LPAREN_e_RPAREN_,frulys_e --> ,33.3,49.930880921810115,67.74312957415034,0.0,-0.0,0.0,1.0,True
MDDCP2pp,h2o_p + murein5px4px4p_p --> ala_DASH_D_p + murein4px4px4p_p,76.0,-1999986.5886358833,2000066.8481100737,0.0005579877996,0.3503258087899353,0.0,0.5,True
UDPACGALtex,udpacgal_e --> udpacgal_p,0.0,6896.785276347662,6932.409773652342,0.0,1000.0,0.0,1.0,True
EX_hdcea_LPAREN_e_RPAREN_,hdcea_e --> ,-988.9,-972.2691190781899,-954.4568704258496,0.0,-0.0,0.0,1.0,True
23DAPPAt2pp,23dappa_p + h_p --> h_c + 23dappa_c,26.199999999999996,-6146.018416228829,-6110.393918924148,0.0,-0.0,0.0,1.0,True
LEUTAi,glu_DASH_L_c + 4mop_c --> akg_c + leu_DASH_L_c,-1.2000000000000455,-39.034659775111486,11.68151461312707,0.3629640162456,0.4043207891952026,0.5,1.0,True
GTHOXtex,gthox_e --> gthox_p,0.0,6896.785276347662,6932.409773652342,0.0,1000.0,0.0,1.0,True
EX_butso3_LPAREN_e_RPAREN_,butso3_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.0,-0.0,0.0,0.0,True
IDONt2rpp_reverse,h_c + idon_DASH_L_c --> idon_DASH_L_p + h_p,-34.19999999999993,-95.05851622882909,-59.43401892414861,0.0,1000.0,0.0,1.0,True
EX_LalaLglu_LPAREN_e_RPAREN_,LalaLglu_e --> ,0.0,-999983.3691190782,1000034.4431295742,0.0,-0.0,0.0,0.0,True
REPHACCOAI_reverse,2oxpaccoa_c --> rephaccoa_c,0.0,-2000017.8122486523,2000017.8122486523,0.0,1000.0,0.0,0.0,True
3AMPtex,3amp_e --> 3amp_p,0.0,6896.785276347662,6932.409773652342,0.0,1000.0,0.0,1.0,True
ARBtex_reverse,arab_DASH_L_p --> arab_DASH_L_e,0.0,-17.81224865234024,17.81224865234024,0.0,1000.0,0.0,1.0,True
FCLT,ppp9_c + fe2_c --> 2 h_c + pheme_c,85.6,-1999915.5813677304,2000137.8553782266,0.00036978091919999997,0.00041086768863535564,0.0,0.5,True
EX_cys_DASH_D_LPAREN_e_RPAREN_,cys_DASH_D_e --> ,60.1,76.73088092181011,94.54312957415036,0.0,-0.0,0.0,1.0,True
IPPMIb,h2o_c + 2ippm_c --> 3c3hmp_c,-8.399999999999977,-36.54550630918258,-0.9210090045020998,0.0,999.6370359837543,0.0,1.0,True
EX_ump_LPAREN_e_RPAREN_,ump_e --> ,1126.5,1143.13088092181,1160.9431295741504,0.0,-0.0,0.0,1.0,True
FCLK,fcl_DASH_L_c + atp_c --> h_c + adp_c + fc1p_c,25.40000000000009,-4.919198177934426,43.93750299467862,0.0,-0.0,0.5,1.0,True
EX_xtsn_LPAREN_e_RPAREN_,xtsn_e --> ,109.9,126.53088092181012,144.34312957415037,0.0,-0.0,0.0,1.0,True
PLIPA1A181pp,pa181_p + h2o_p --> 2odec11eg3p_p + ocdcea_p,1320.1999999999998,-1998742.3886358833,2001311.0481100737,0.0,2.361176503433586,0.0,0.5,True
