reaction_id,reaction_formula,dG0_r,dG_r_lb,dG_r_ub,flux_lb,flux_ub,metabolomics_coverage,dG_coverage,is_feasible
VALTA,akg_c + val_DASH_L_c --> 3mob_c + glu_DASH_L_c,24.874237473870835,-21.052165926689938,73.67951945233375,0.0,1000.0,0.25,1.0,True
HEX1,atp_c + glc_DASH_D_c --> adp_c + g6p_c + h_c,-21.10628458889323,-54.88241769366431,6.682665838135833,0.0,13.343551190333415,0.75,1.0,True
FTHFD,h2o_c + 10fthf_c --> thf_c + for_c + h_c,-23.52980729960882,-107.21346629267092,-11.586674116192029,0.0,13.343551190302069,0.0,1.0,True
PGMT_reverse,g6p_c --> g1p_c,7.4290771405871965,-8.100201934205906,10.13478573424554,0.12572408969278923,0.13969343299198803,1.0,1.0,True
imp_to_gmp,imp_c + atp_c + gln_DASH_L_c + nad_c + 2 h2o_c --> ppi_c + amp_c + nadh_c + glu_DASH_L_c + gmp_c + 3 h_c,-51.960926016275835,-193.91099463557893,-27.86728813004578,0.15256223780068012,6.083029433508497,0.6,1.0,True
PPNDH,pphn_c + h_c --> co2_c + h2o_c + phpyr_c,-62.15449516586193,-102.9879011174656,-34.97246414062216,0.11610107801595146,0.1290011977955016,0.25,1.0,True
ICHORS,chor_c --> ichor_c,0.9809035604320684,-25.269354335799715,27.231161456663852,0.0007190977829685753,0.0007967605049638573,0.0,1.0,True
PGL,h2o_c + 6pgl_c --> 6pgc_c + h_c,-26.563468267218695,-61.552014284794936,-8.923287011807076,0.0,17.04093111167414,0.3333333333333333,1.0,True
PGM,2pg_c --> 3pg_c,-4.129953475453249,-30.38021137168492,22.12030442077842,0.0,995.6170622383609,0.0,1.0,True
PGK,atp_c + 3pg_c --> adp_c + 13dpg_c,18.713318531523782,-25.814807665047326,44.654577267505786,0.0,994.5736375967231,0.5,1.0,True
PGI,g6p_c --> f6p_c,2.4813995700505984,-11.499967513900362,6.725889913524782,0.0,1000.0,1.0,1.0,True
PPKr,atp_c + pi_c --> adp_c + ppi_c,-13.096217336868904,-39.81209488109977,-4.967207253227144,0.0,1000.0,0.5,1.0,True
SUCOAS,succ_c + atp_c + coa_c --> adp_c + succoa_c + pi_c,-1.5297816010413499,-45.00140062101064,25.52295220971761,0.0,1000.0,0.6666666666666666,1.0,True
NADPHQR4,2dmmq8_c + h_c + nadph_c --> nadp_c + 2dmmql8_c,-1355.4133239571847,-1001385.6151204532,998693.0939991156,0.0,12.91270476942491,0.5,0.8,True
FE2tpp,fe2_p --> fe2_c,0.0,-6137.610157896232,-6085.109642103767,0.005223294120414791,0.0058036601337942105,0.0,1.0,True
PUNP3_reverse,gua_c + r1p_c --> gsn_c + pi_c,-10.85354229789732,-33.381578276081,24.71879353631344,0.0,1000.0,0.5,1.0,True
CRNCDH_reverse,ctbtcoa_c + h2o_c --> crncoa_c,148.19964692253393,-1999884.1648640085,2000159.89764254,0.0,1000.0,0.0,0.3333333333333333,True
OCBT,orn_c + cbp_c --> pi_c + citr_DASH_L_c + h_c,-30.249692439528758,-70.33833193212803,25.288460244350453,0.18536599531912815,1000.0,0.0,1.0,True
FADRx,fad_c + nadh_c + h_c --> fadh2_c + nad_c,-17.825632760722783,-27.192923137598854,18.196971749406657,0.0,0.0005540391397002092,0.75,1.0,True
FTHFLi,atp_c + thf_c + for_c --> adp_c + pi_c + 10fthf_c,-6.2914850647466665,-60.43898823573933,44.7186638369371,0.0,13.417778204774848,0.3333333333333333,1.0,True
CRNCDH,crncoa_c --> ctbtcoa_c + h2o_c,-148.19964692253393,-2000159.89764254,1999884.1648640085,0.0,1000.0,0.0,0.3333333333333333,True
MCTP1Bpp,murein5p5p_p --> alaala_p + murein5px3p_p,21.705631603836423,-2000038.4237544967,2000030.7610072084,0.0,0.000963759074886738,0.0,0.3333333333333333,True
GHMT2r_reverse,gly_c + h2o_c + mlthf_c --> thf_c + ser_DASH_L_c,6.742503536366712,-60.31027453488516,53.12876629393386,0.0,1000.0,0.0,1.0,True
EX_mobd_LPAREN_e_RPAREN__reverse, --> mobd_e,0.0,-1000034.4431295742,999983.3691190782,8.835551234681148e-05,9.794075483063302e-05,0.0,0.0,True
PPM_reverse,r5p_c --> r1p_c,11.555625357578037,-5.223638328068148,30.24772691427902,0.0,13.349057609021429,0.5,1.0,True
FRD3,fum_c + 2dmmql8_c --> succ_c + 2dmmq8_c,1297.4735853424233,-998739.3394870731,1001330.2162507321,0.0,31.791031474130797,0.5,0.75,True
CO2tpp_reverse,co2_c --> co2_p,0.0,-8.438009243891543,8.438009243891543,13.977529147137284,17.375918127775442,0.0,1.0,True
G3PD2_reverse,dhap_c + h_c + nadph_c --> nadp_c + glyc3p_c,-21.19070574626619,-37.925948901415836,7.75095409776403,0.10424918567728464,13.016953955127862,1.0,1.0,True
ALATA_L_reverse,pyr_c + glu_DASH_L_c --> ala_DASH_L_c + akg_c,-0.15857066835212663,-41.87819436109392,29.39977558118013,0.0,1000.0,0.5,1.0,True
PUNP4_reverse,2dr1p_c + gua_c --> pi_c + dgsn_c,-2562.66173518193,-2584.754491154748,-2506.4235166612993,0.0,1000.0,0.25,1.0,True
GLCP2,pi_c + bglycogen_c --> g1p_c,-208.2317771047026,-1000208.320120458,999827.257177855,0.0,999.9005600629035,0.3333333333333333,0.6666666666666666,True
RHCCE,rhcys_c --> dhptd_c + hcys_DASH_L_c,322.4352562695746,250.21285767311457,343.5836443700742,0.0008642072010564045,0.7823837724158895,0.0,1.0,False
CBL1abcpp,atp_c + h2o_c + cbl1_p --> adp_c + cbl1_c + pi_c + h_c,-29.82129236435503,-1997051.033979492,2003027.8734146846,0.00014381955659371505,0.00015839156561207329,0.3333333333333333,0.7142857142857143,True
